ArtistID,AlbumID
1485,63190
1485,66202
1485,66307
1485,68819
1485,70754
1485,70869
1485,73749
1485,74526
1485,76530
1485,77192
1485,79506
1485,79778
1485,79867
1485,79970
1485,81425
1485,82067
1485,82792
1485,10198
1486,40
1486,71
1486,258
1486,415
1486,802
1486,845
1486,965
1486,1485
1486,1644
1486,2106
1486,2754
1486,3034
1486,3062
1486,3715
1486,5438
1486,6415
1486,6769
1486,7340
1486,7490
1486,7679
1486,8460
1486,8501
1486,10310
1486,10957
1486,11696
1486,14124
1486,14950
1486,15179
1486,18054
1486,19961
1486,20130
1486,20571
1486,21044
1486,21498
1486,21552
1486,21865
1486,26376
1486,26659
1486,26826
1486,27195
1486,28032
1486,29258
1486,29334
1486,29424
1486,30160
1486,31101
1486,31307
1486,35515
1486,35552
1486,36178
1486,37238
1486,37368
1486,39695
1486,39935
1486,40593
1486,42174
1486,43515
1486,43902
1486,44177
1486,45179
1486,45954
1486,46297
1486,46495
1486,50007
1486,50385
1486,50584
1486,50681
1486,51345
1486,53406
1486,53843
1486,58650
1486,61773
1486,63190
1486,66202
1486,66307
1486,68819
1486,70754
1486,70869
1486,73749
1486,74526
1486,76530
1486,77192
1486,79506
1486,79778
1486,79867
1486,79970
1486,81425
1486,82067
1486,82792
1486,4837
1486,41489
1487,40
1487,71
1487,258
1487,415
1487,802
1487,845
1487,965
1487,1485
1487,1644
1487,2106
1487,2754
1487,3034
1487,3062
1487,3715
1487,5438
1487,6415
1487,6769
1487,7340
1487,7490
1487,7679
1487,8460
1487,8501
1487,10310
1487,10957
1487,11696
1487,14124
1487,14950
1487,15179
1487,18054
1487,19961
1487,20130
1487,20571
1487,21044
1487,21498
1487,21552
1487,21865
1487,26376
1487,26659
1487,26826
1487,27195
1487,28032
1487,29258
1487,29334
1487,29424
1487,30160
1487,31101
1487,31307
1487,35515
1487,35552
1487,36178
1487,37238
1487,37368
1487,39695
1487,39935
1487,40593
1487,42174
1487,43515
1487,43902
1487,44177
1487,45179
1487,45954
1487,46297
1487,46495
1487,50007
1487,50385
1487,50584
1487,50681
1487,51345
1487,53406
1487,53843
1487,58650
1487,61773
1487,63190
1487,66202
1487,66307
1487,68819
1487,70754
1487,70869
1487,73749
1487,74526
1487,76530
1487,77192
1487,79506
1487,79778
1487,79867
1487,79970
1487,81425
1487,82067
1487,82792
1487,156
1487,21981
1487,23629
1487,31596
1487,53880
1487,81441
1487,92609
1487,26950
1488,40
1488,71
1488,258
1488,415
1488,802
1488,845
1488,965
1488,1485
1488,1644
1488,2106
1488,2754
1488,3034
1488,3062
1488,3715
1488,5438
1488,6415
1488,6769
1488,7340
1488,7490
1488,7679
1488,8460
1488,8501
1488,10310
1488,10957
1488,11696
1488,14124
1488,14950
1488,15179
1488,18054
1488,19961
1488,20130
1488,20571
1488,21044
1488,21498
1488,21552
1488,21865
1488,26376
1488,26659
1488,26826
1488,27195
1488,28032
1488,29258
1488,29334
1488,29424
1488,30160
1488,31101
1488,31307
1488,35515
1488,35552
1488,36178
1488,37238
1488,37368
1488,39695
1488,39935
1488,40593
1488,42174
1488,43515
1488,43902
1488,44177
1488,45179
1488,45954
1488,46297
1488,46495
1488,50007
1488,50385
1488,50584
1488,50681
1488,51345
1488,53406
1488,53843
1488,58650
1488,61773
1488,63190
1488,66202
1488,66307
1488,68819
1488,70754
1488,70869
1488,73749
1488,74526
1488,76530
1488,77192
1488,79506
1488,79778
1488,79867
1488,79970
1488,81425
1488,82067
1488,82792
1489,40
1489,71
1489,258
1489,415
1489,802
1489,845
1489,965
1489,1485
1489,1644
1489,2106
1489,2754
1489,3034
1489,3062
1489,3715
1489,5438
1489,6415
1489,6769
1489,7340
1489,7490
1489,7679
1489,8460
1489,8501
1489,10310
1489,10957
1489,11696
1489,14124
1489,14950
1489,15179
1489,18054
1489,19961
1489,20130
1489,20571
1489,21044
1489,21498
1489,21552
1489,21865
1489,26376
1489,26659
1489,26826
1489,27195
1489,28032
1489,29258
1489,29334
1489,29424
1489,30160
1489,31101
1489,31307
1489,35515
1489,35552
1489,36178
1489,37238
1489,37368
1489,39695
1489,39935
1489,40593
1489,42174
1489,43515
1489,43902
1489,44177
1489,45179
1489,45954
1489,46297
1489,46495
1489,50007
1489,50385
1489,50584
1489,50681
1489,51345
1489,53406
1489,53843
1489,58650
1489,61773
1489,63190
1489,66202
1489,66307
1489,68819
1489,70754
1489,70869
1489,73749
1489,74526
1489,76530
1489,77192
1489,79506
1489,79778
1489,79867
1489,79970
1489,81425
1489,82067
1489,82792
1490,40
1490,71
1490,258
1490,415
1490,802
1490,845
1490,965
1490,1485
1490,1644
1490,2106
1490,2754
1490,3034
1490,3062
1490,3715
1490,5438
1490,6415
1490,6769
1490,7340
1490,7490
1490,7679
1490,8460
1490,8501
1490,10310
1490,10957
1490,11696
1490,14124
1490,14950
1490,15179
1490,18054
1490,19961
1490,20130
1490,20571
1490,21044
1490,21498
1490,21552
1490,21865
1490,26376
1490,26659
1490,26826
1490,27195
1490,28032
1490,29258
1490,29334
1490,29424
1490,30160
1490,31101
1490,31307
1490,35515
1490,35552
1490,36178
1490,37238
1490,37368
1490,39695
1490,39935
1490,40593
1490,42174
1490,43515
1490,43902
1490,44177
1490,45179
1490,45954
1490,46297
1490,46495
1490,50007
1490,50385
1490,50584
1490,50681
1490,51345
1490,53406
1490,53843
1490,58650
1490,61773
1490,63190
1490,66202
1490,66307
1490,68819
1490,70754
1490,70869
1490,73749
1490,74526
1490,76530
1490,77192
1490,79506
1490,79778
1490,79867
1490,79970
1490,81425
1490,82067
1490,82792
1490,23167
1490,57065
1490,67618
1490,87768
1491,40
1491,71
1491,258
1491,415
1491,802
1491,845
1491,965
1491,1485
1491,1644
1491,2106
1491,2754
1491,3034
1491,3062
1491,3715
1491,5438
1491,6415
1491,6769
1491,7340
1491,7490
1491,7679
1491,8460
1491,8501
1491,10310
1491,10957
1491,11696
1491,14124
1491,14950
1491,15179
1491,18054
1491,19961
1491,20130
1491,20571
1491,21044
1491,21498
1491,21552
1491,21865
1491,26376
1491,26659
1491,26826
1491,27195
1491,28032
1491,29258
1491,29334
1491,29424
1491,30160
1491,31101
1491,31307
1491,35515
1491,35552
1491,36178
1491,37238
1491,37368
1491,39695
1491,39935
1491,40593
1491,42174
1491,43515
1491,43902
1491,44177
1491,45179
1491,45954
1491,46297
1491,46495
1491,50007
1491,50385
1491,50584
1491,50681
1491,51345
1491,53406
1491,53843
1491,58650
1491,61773
1491,63190
1491,66202
1491,66307
1491,68819
1491,70754
1491,70869
1491,73749
1491,74526
1491,76530
1491,77192
1491,79506
1491,79778
1491,79867
1491,79970
1491,81425
1491,82067
1491,82792
1491,23167
1491,57065
1491,67618
1491,87768
1492,40
1492,71
1492,258
1492,415
1492,802
1492,845
1492,965
1492,1485
1492,1644
1492,2106
1492,2754
1492,3034
1492,3062
1492,3715
1492,5438
1492,6415
1492,6769
1492,7340
1492,7490
1492,7679
1492,8460
1492,8501
1492,10310
1492,10957
1492,11696
1492,14124
1492,14950
1492,15179
1492,18054
1492,19961
1492,20130
1492,20571
1492,21044
1492,21498
1492,21552
1492,21865
1492,26376
1492,26659
1492,26826
1492,27195
1492,28032
1492,29258
1492,29334
1492,29424
1492,30160
1492,31101
1492,31307
1492,35515
1492,35552
1492,36178
1492,37238
1492,37368
1492,39695
1492,39935
1492,40593
1492,42174
1492,43515
1492,43902
1492,44177
1492,45179
1492,45954
1492,46297
1492,46495
1492,50007
1492,50385
1492,50584
1492,50681
1492,51345
1492,53406
1492,53843
1492,58650
1492,61773
1492,63190
1492,66202
1492,66307
1492,68819
1492,70754
1492,70869
1492,73749
1492,74526
1492,76530
1492,77192
1492,79506
1492,79778
1492,79867
1492,79970
1492,81425
1492,82067
1492,82792
1492,86780
1710,40
1710,71
1710,258
1710,415
1710,802
1710,845
1710,965
1710,1485
1710,1644
1710,2106
1710,2754
1710,3034
1710,3062
1710,3715
1710,5438
1710,6415
1710,6769
1710,7340
1710,7490
1710,7679
1710,8460
1710,8501
1710,10310
1710,10957
1710,11696
1710,14124
1710,14950
1710,15179
1710,18054
1710,19961
1710,20130
1710,20571
1710,21044
1710,21498
1710,21552
1710,21865
1710,26376
1710,26659
1710,26826
1710,27195
1710,28032
1710,29258
1710,29334
1710,29424
1710,30160
1710,31101
1710,31307
1710,35515
1710,35552
1710,36178
1710,37238
1710,37368
1710,39695
1710,39935
1710,40593
1710,42174
1710,43515
1710,43902
1710,44177
1710,45179
1710,45954
1710,46297
1710,46495
1710,50007
1710,50385
1710,50584
1710,50681
1710,51345
1710,53406
1710,53843
1710,58650
1710,61773
1710,63190
1710,66202
1710,66307
1710,68819
1710,70754
1710,70869
1710,73749
1710,74526
1710,76530
1710,77192
1710,79506
1710,79778
1710,79867
1710,79970
1710,81425
1710,82067
1710,82792
1710,959
1710,964
1710,11199
1710,14016
1710,53685
1710,53813
1710,79560
1710,22611
1710,39206
1710,50440
1710,68710
2666,40
2666,71
2666,258
2666,415
2666,802
2666,845
2666,965
2666,1485
2666,1644
2666,2106
2666,2754
2666,3034
2666,3062
2666,3715
2666,5438
2666,6415
2666,6769
2666,7340
2666,7490
2666,7679
2666,8460
2666,8501
2666,10310
2666,10957
2666,11696
2666,14124
2666,14950
2666,15179
2666,18054
2666,19961
2666,20130
2666,20571
2666,21044
2666,21498
2666,21552
2666,21865
2666,26376
2666,26659
2666,26826
2666,27195
2666,28032
2666,29258
2666,29334
2666,29424
2666,30160
2666,31101
2666,31307
2666,35515
2666,35552
2666,36178
2666,37238
2666,37368
2666,39695
2666,39935
2666,40593
2666,42174
2666,43515
2666,43902
2666,44177
2666,45179
2666,45954
2666,46297
2666,46495
2666,50007
2666,50385
2666,50584
2666,50681
2666,51345
2666,53406
2666,53843
2666,58650
2666,61773
2666,63190
2666,66202
2666,66307
2666,68819
2666,70754
2666,70869
2666,73749
2666,74526
2666,76530
2666,77192
2666,79506
2666,79778
2666,79867
2666,79970
2666,81425
2666,82067
2666,82792
2666,4464
2666,51683
2667,40
2667,71
2667,258
2667,415
2667,802
2667,845
2667,965
2667,1485
2667,1644
2667,2106
2667,2754
2667,3034
2667,3062
2667,3715
2667,5438
2667,6415
2667,6769
2667,7340
2667,7490
2667,7679
2667,8460
2667,8501
2667,10310
2667,10957
2667,11696
2667,14124
2667,14950
2667,15179
2667,18054
2667,19961
2667,20130
2667,20571
2667,21044
2667,21498
2667,21552
2667,21865
2667,26376
2667,26659
2667,26826
2667,27195
2667,28032
2667,29258
2667,29334
2667,29424
2667,30160
2667,31101
2667,31307
2667,35515
2667,35552
2667,36178
2667,37238
2667,37368
2667,39695
2667,39935
2667,40593
2667,42174
2667,43515
2667,43902
2667,44177
2667,45179
2667,45954
2667,46297
2667,46495
2667,50007
2667,50385
2667,50584
2667,50681
2667,51345
2667,53406
2667,53843
2667,58650
2667,61773
2667,63190
2667,66202
2667,66307
2667,68819
2667,70754
2667,70869
2667,73749
2667,74526
2667,76530
2667,77192
2667,79506
2667,79778
2667,79867
2667,79970
2667,81425
2667,82067
2667,82792
2668,40
2668,71
2668,258
2668,415
2668,802
2668,845
2668,965
2668,1485
2668,1644
2668,2106
2668,2754
2668,3034
2668,3062
2668,3715
2668,5438
2668,6415
2668,6769
2668,7340
2668,7490
2668,7679
2668,8460
2668,8501
2668,10310
2668,10957
2668,11696
2668,14124
2668,14950
2668,15179
2668,18054
2668,19961
2668,20130
2668,20571
2668,21044
2668,21498
2668,21552
2668,21865
2668,26376
2668,26659
2668,26826
2668,27195
2668,28032
2668,29258
2668,29334
2668,29424
2668,30160
2668,31101
2668,31307
2668,35515
2668,35552
2668,36178
2668,37238
2668,37368
2668,39695
2668,39935
2668,40593
2668,42174
2668,43515
2668,43902
2668,44177
2668,45179
2668,45954
2668,46297
2668,46495
2668,50007
2668,50385
2668,50584
2668,50681
2668,51345
2668,53406
2668,53843
2668,58650
2668,61773
2668,63190
2668,66202
2668,66307
2668,68819
2668,70754
2668,70869
2668,73749
2668,74526
2668,76530
2668,77192
2668,79506
2668,79778
2668,79867
2668,79970
2668,81425
2668,82067
2668,82792
2669,40
2669,71
2669,258
2669,415
2669,802
2669,845
2669,965
2669,1485
2669,1644
2669,2106
2669,2754
2669,3034
2669,3062
2669,3715
2669,5438
2669,6415
2669,6769
2669,7340
2669,7490
2669,7679
2669,8460
2669,8501
2669,10310
2669,10957
2669,11696
2669,14124
2669,14950
2669,15179
2669,18054
2669,19961
2669,20130
2669,20571
2669,21044
2669,21498
2669,21552
2669,21865
2669,26376
2669,26659
2669,26826
2669,27195
2669,28032
2669,29258
2669,29334
2669,29424
2669,30160
2669,31101
2669,31307
2669,35515
2669,35552
2669,36178
2669,37238
2669,37368
2669,39695
2669,39935
2669,40593
2669,42174
2669,43515
2669,43902
2669,44177
2669,45179
2669,45954
2669,46297
2669,46495
2669,50007
2669,50385
2669,50584
2669,50681
2669,51345
2669,53406
2669,53843
2669,58650
2669,61773
2669,63190
2669,66202
2669,66307
2669,68819
2669,70754
2669,70869
2669,73749
2669,74526
2669,76530
2669,77192
2669,79506
2669,79778
2669,79867
2669,79970
2669,81425
2669,82067
2669,82792
2670,40
2670,71
2670,258
2670,415
2670,802
2670,845
2670,965
2670,1485
2670,1644
2670,2106
2670,2754
2670,3034
2670,3062
2670,3715
2670,5438
2670,6415
2670,6769
2670,7340
2670,7490
2670,7679
2670,8460
2670,8501
2670,10310
2670,10957
2670,11696
2670,14124
2670,14950
2670,15179
2670,18054
2670,19961
2670,20130
2670,20571
2670,21044
2670,21498
2670,21552
2670,21865
2670,26376
2670,26659
2670,26826
2670,27195
2670,28032
2670,29258
2670,29334
2670,29424
2670,30160
2670,31101
2670,31307
2670,35515
2670,35552
2670,36178
2670,37238
2670,37368
2670,39695
2670,39935
2670,40593
2670,42174
2670,43515
2670,43902
2670,44177
2670,45179
2670,45954
2670,46297
2670,46495
2670,50007
2670,50385
2670,50584
2670,50681
2670,51345
2670,53406
2670,53843
2670,58650
2670,61773
2670,63190
2670,66202
2670,66307
2670,68819
2670,70754
2670,70869
2670,73749
2670,74526
2670,76530
2670,77192
2670,79506
2670,79778
2670,79867
2670,79970
2670,81425
2670,82067
2670,82792
185,40
185,71
185,258
185,415
185,802
185,845
185,965
185,1485
185,1644
185,2106
185,2754
185,3034
185,3062
185,3715
185,5438
185,6415
185,6769
185,7340
185,7490
185,7679
185,8460
185,8501
185,10310
185,10957
185,11696
185,14124
185,14950
185,15179
185,18054
185,19961
185,20130
185,20571
185,21044
185,21498
185,21552
185,21865
185,26376
185,26659
185,26826
185,27195
185,28032
185,29258
185,29334
185,29424
185,30160
185,31101
185,31307
185,35515
185,35552
185,36178
185,37238
185,37368
185,39695
185,39935
185,40593
185,42174
185,43515
185,43902
185,44177
